price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,lat,long,sqft_living15,sqft_lot15,houseage,has_underground,has_renovated
618000,5,1,1880,18295,1,0,1880,47.6059,-122.154,2180,20674,59,0,0
265000,3,1,1070,4800,1,0,970,47.5187,-122.377,1120,1198,67,1,0
465000,3,2,1560,8509,1,0,790,47.7261,-122.22,1410,7428,45,1,0
240000,2,1,870,6552,1,0,870,47.7188,-122.353,1500,6678,68,0,0
217000,3,1,1000,12000,1,0,1000,47.3321,-122.346,1490,14940,55,0,0
415000,4,2,2520,4200,1,0,1510,47.5814,-122.312,1460,4200,105,1,0
274000,2,2,1700,7992,1,0,950,47.3031,-122.385,1700,8030,34,1,0
420000,5,3,2150,6117,1,0,1370,47.538,-122.356,1990,6064,12,1,0
1062500,4,2,1590,6000,1,0,1590,47.6401,-122.299,1590,4000,90,0,0
618500,3,2,1800,5000,1,0,1080,47.6738,-122.297,1800,5000,72,1,0
295000,3,1,1670,10800,1,0,1670,47.2004,-122.003,1670,9169,59,0,0
400000,3,2,1010,12252,1,0,1010,47.6224,-122.045,1840,11497,35,0,0
595000,3,2,2550,6677,2,0,2550,47.7336,-122.232,1930,7217,13,0,0
1728000,4,3,3700,20570,1,0,1850,47.6212,-122.224,3080,17595,38,1,0
261000,3,1,1350,7686,1,0,1350,47.3617,-122.052,1370,7686,27,0,0
780000,5,2,1660,4000,1,0,1660,47.6452,-122.352,1210,4000,85,0,0
589000,3,1,1390,5040,1,0,1090,47.6611,-122.282,1910,4800,67,1,0
230000,3,1,1720,9125,1,0,1140,47.3173,-122.181,1120,7506,34,1,0
690000,4,3,2980,2147,2,0,2490,47.5463,-121.995,2880,2428,8,1,0
524000,4,2,2190,15491,2,0,2190,47.6299,-122.039,2090,15039,34,0,0
380000,2,2,1230,987,2,0,1060,47.6007,-122.305,1290,1328,3,1,0
357500,3,1,1000,4080,1,0,740,47.5351,-122.381,1480,4080,69,1,0
330000,3,2,2500,10697,1,0,2500,47.1927,-122.01,2560,9772,20,0,0
635000,5,1,2240,4750,1,0,1120,47.6727,-122.293,1980,4750,95,1,0
358500,2,1,1400,865,2,0,1110,47.5478,-121.999,1380,1107,10,1,0
401000,3,1,1470,6867,1,0,1470,47.7495,-122.327,1470,6523,59,0,0
270000,3,2,1820,7750,1,0,1820,47.3169,-122.352,2080,8084,23,0,0
705000,4,2,2060,6000,1,1,1370,47.5237,-122.383,2060,6600,60,1,0
325000,3,2,1670,17071,1,0,1100,47.69,-121.913,1660,15593,26,1,0
384950,3,1,1540,7740,1,0,1540,47.522,-122.375,1220,7740,105,0,0
310000,3,1,1210,9730,1,0,1210,47.762,-122.355,1470,9730,61,0,0
829950,4,2,3430,42775,2,0,3430,47.765,-122.045,3190,36820,22,0,0
353000,3,2,2550,6021,2,0,2550,47.3828,-122.211,2080,6021,13,0,0
170500,2,1,1060,7700,1,0,820,47.4599,-122.205,1370,8833,33,1,0
885250,4,2,3670,49658,2,0,3670,47.6219,-122.015,3040,49658,15,0,0
2700000,4,3,4420,7850,2,4,3150,47.572,-122.102,2760,8525,13,1,0
245000,3,1,1550,9126,1,0,1550,47.2012,-122.0,1450,9282,57,0,0
469000,3,2,1190,1290,3,0,1190,47.6762,-122.378,1410,1923,6,0,0
455000,3,1,1300,3550,1,0,1300,47.6696,-122.32,1410,4080,87,0,0
305000,4,2,2430,5959,2,0,2430,47.3348,-122.19,2100,5414,12,0,0
905000,5,3,3500,10155,2,0,2570,47.5415,-122.133,2940,10753,18,1,0
219200,3,2,1680,7000,1,0,1680,47.2775,-122.203,1540,7480,46,0,0
455000,3,1,1250,8004,1,0,1250,47.6285,-122.117,1450,7931,50,0,0
195000,2,1,1020,8100,1,0,1020,47.4971,-122.334,1200,12500,74,0,0
799000,3,1,1510,4178,2,0,1510,47.6849,-122.335,2140,4916,112,0,1
285000,2,1,910,8155,1,0,910,47.7399,-122.3,1240,8155,66,0,0
300000,3,1,1320,15053,1,0,1320,47.7405,-122.095,1250,13368,35,0,0
83000,2,1,900,8580,1,0,900,47.4727,-122.27,2060,6533,96,0,0
220000,2,1,890,4804,1,0,890,47.7027,-122.346,1010,3844,87,0,0
174500,2,2,1240,2689,2,0,1240,47.3236,-122.323,1430,3609,28,0,0
695000,4,2,2960,10760,2,0,2960,47.5677,-122.013,2480,9528,28,0,0
255000,3,1,1020,11410,1,0,1020,47.4811,-122.162,1290,8400,55,0,0
539000,5,2,2590,7245,1,0,1510,47.6398,-122.111,1930,7245,42,1,0
552700,2,1,1100,2800,1,0,1100,47.6361,-122.371,1110,1673,90,0,0
571500,3,1,1300,6710,1,0,1300,47.5851,-122.242,1630,9946,62,0,0
263700,3,1,1200,6561,1,0,1200,47.7763,-122.36,1340,9450,65,0,1
186950,2,2,1390,1302,2,0,1390,47.3089,-122.33,1390,1302,28,0,0
520000,3,1,1430,53628,2,0,1430,47.5577,-121.891,2100,53628,29,0,0
358000,3,1,1250,7194,1,0,1250,47.7298,-122.231,1340,7242,45,0,0
210000,2,0,840,49658,1,0,840,47.4727,-122.292,1240,11000,66,0,0
543000,4,2,2060,8767,2,0,2060,47.7228,-122.103,1610,8062,31,0,0
330000,4,2,2000,10679,1,0,1350,47.4238,-122.329,1650,8875,55,1,0
529000,3,2,1530,3400,1,0,990,47.6204,-122.296,1880,4212,107,1,1
295000,1,1,700,2500,1,0,700,47.5662,-122.364,1340,5000,107,0,0
365000,3,1,950,8450,1,0,950,47.6884,-122.186,1610,10080,52,0,0
473000,3,3,1380,1081,3,0,1380,47.6692,-122.39,1390,1140,9,0,0
403500,3,1,1830,8004,1,0,1200,47.7259,-122.297,1860,7971,54,1,0
544000,3,1,1790,8203,1,1,1790,47.5768,-122.403,1960,6047,104,0,0
621000,3,1,1340,4000,1,0,1340,47.6652,-122.288,1510,4000,87,0,0
672600,3,2,1520,5750,2,0,1400,47.5787,-122.388,1420,5650,106,1,1
689800,2,1,1370,3125,1,0,1090,47.6492,-122.391,1730,5966,65,1,0
613000,3,1,1470,4480,1,0,1130,47.6693,-122.291,2120,4480,97,1,0
808000,4,2,2500,8866,2,0,2500,47.6604,-122.146,2630,8847,27,0,0
301000,3,1,1060,9241,1,0,1060,47.7465,-122.339,1900,6484,58,0,0
340000,3,1,1210,9635,1,0,1210,47.7382,-121.98,1550,10707,27,0,0
206000,3,1,920,8400,1,0,920,47.3771,-122.287,1260,8400,51,0,0
550000,3,1,1340,6000,1,0,1340,47.5866,-122.25,1590,9000,54,0,0
325000,2,1,960,4800,1,0,960,47.5752,-122.411,1440,4800,102,0,0
475000,3,2,1630,7586,2,0,1630,47.5689,-122.023,2090,7330,28,0,0
432100,3,1,1840,7350,1,0,1310,47.7089,-122.23,1860,7000,38,1,0
359000,3,2,3085,7280,1,0,1560,47.4956,-122.181,1480,7900,56,1,0
490000,3,1,920,4800,1,0,780,47.6937,-122.362,1370,4800,89,1,0
648360,4,1,2260,7005,1,1,1130,47.6895,-122.207,2330,9180,67,1,0
340000,3,1,1730,11986,1,3,1730,47.3595,-122.323,2490,9264,96,0,0
545000,3,2,1610,8069,1,0,1090,47.5754,-122.15,1510,8803,60,1,0
115000,2,0,550,7980,1,0,550,47.511,-122.348,1330,7980,62,0,0
705640,3,2,2400,12350,1,0,1420,47.6533,-122.192,2615,12043,47,1,0
300000,3,2,1960,1585,2,0,1750,47.5414,-122.288,1760,1958,11,1,0
1650000,4,2,3190,14904,1,3,1940,47.6178,-122.214,2600,11195,65,1,1
1137500,4,3,3160,4200,2,4,2180,47.5963,-122.292,2180,5200,16,1,0
280000,3,1,1550,7410,1,0,1550,47.4951,-122.237,1250,7467,70,0,0
245000,4,1,1930,7650,1,0,1280,47.3078,-122.386,1860,8800,33,1,0
564000,4,1,1170,4590,1,0,1170,47.6804,-122.311,1430,4080,89,0,0
849000,3,1,2520,4534,1,0,1460,47.6381,-122.401,1870,5023,60,1,0
698000,3,1,1220,7447,1,0,1220,47.6886,-122.211,1340,7200,51,0,0
319000,3,1,960,8556,1,0,960,47.7245,-122.22,1320,7528,43,0,0
1450000,3,3,4110,15720,1,1,2230,47.6996,-122.229,2500,15400,15,1,0
695000,4,3,3310,21050,2,0,2400,47.5197,-122.041,2260,23400,22,1,0
680000,4,2,2220,5310,1,0,1170,47.5801,-122.294,1540,4200,64,1,0
287500,4,2,2250,12000,2,0,2250,47.3715,-122.274,2140,11871,29,0,0
465000,3,3,1510,1850,2,2,1230,47.6683,-122.362,1540,1840,13,1,0
335000,3,1,1350,14212,1,0,1350,47.6606,-122.06,1520,14404,33,0,0
602000,4,1,2420,37800,1,0,1880,47.6688,-122.024,2780,35532,33,1,0
482000,3,2,2950,6545,2,0,2950,47.4828,-122.139,2400,6550,12,0,0
220000,5,1,1260,8382,1,0,1260,47.5058,-122.355,910,8382,96,0,0
206000,4,2,1700,6025,1,0,1700,47.3029,-122.221,1320,5956,36,0,0
1100000,4,3,3320,5760,2,0,2120,47.6474,-122.389,2400,6144,61,1,1
491150,3,2,1470,3971,2,0,1470,47.6816,-122.035,1650,3148,12,0,0
390000,4,2,2500,12848,1,1,2120,47.3364,-122.321,2370,12497,39,1,0
393000,4,2,2641,8091,2,0,2641,47.4043,-122.213,2641,8535,17,0,0
635000,4,2,2260,8457,2,0,2260,47.6251,-122.03,2410,7713,22,0,0
490000,2,1,1160,5000,1,0,1160,47.6865,-122.399,1750,5000,77,0,0
770000,4,3,3680,2242,2,0,2670,47.6192,-122.307,1350,1288,84,1,1
665000,2,2,1615,4590,1,0,1615,47.6886,-122.348,1470,4590,108,0,0
287000,3,1,1250,26862,1,0,1250,47.426,-122.154,1530,24463,49,0,0
410000,3,1,1230,7020,1,0,1090,47.5719,-122.39,1390,5850,90,1,0
562000,3,2,2510,5200,1,0,1470,47.5631,-122.366,990,5400,90,1,0
475000,2,2,1540,54450,2,0,1540,47.638,-121.953,2280,29918,31,0,0
387500,3,3,1860,2218,3,0,1860,47.7185,-122.313,1860,2218,13,0,0
580000,5,2,2700,10875,1,0,1540,47.6163,-122.138,2040,7464,52,1,0
930000,3,2,3290,6830,2,0,3290,47.6702,-122.142,3200,6227,14,0,0
625000,3,1,2700,18893,1,0,2110,47.3397,-122.048,2260,17494,67,1,1
325000,3,2,1570,5600,1,0,1570,47.4286,-122.185,2010,5600,15,0,0
235000,3,1,1950,8712,1,0,1950,47.4391,-122.189,1820,11520,54,0,0
450000,2,1,1380,4390,1,0,880,47.6947,-122.323,1390,5234,83,1,0
745000,4,2,2410,5650,1,0,2070,47.5651,-122.391,1960,5650,106,1,0
223000,4,2,1200,8470,1,0,1200,47.3262,-122.338,1110,8400,53,0,0
630000,4,1,1770,12278,1,0,1350,47.7004,-122.295,1670,9336,77,1,0
413450,3,2,1540,1614,3,0,1470,47.6961,-122.341,1540,1418,6,1,0
720000,5,2,2860,5379,2,0,2860,47.7082,-122.104,2980,6018,9,0,0
339000,3,1,1740,21980,1,0,1740,47.3644,-122.132,1400,16100,42,0,0
1115500,4,3,2830,4000,1,0,1840,47.5842,-122.292,2340,4000,96,1,1
269000,3,2,1410,10577,1,0,1410,47.3642,-122.187,1660,6757,21,0,0
382000,2,2,1350,2560,1,0,1350,47.6338,-122.106,1800,2560,41,0,0
574000,2,2,1100,1114,2,0,900,47.6199,-122.304,1230,1800,6,1,0
405000,3,2,2070,4697,2,0,2070,47.5307,-121.875,2230,4437,12,0,0
572000,3,2,2360,9938,1,0,1690,47.5374,-122.053,2280,9626,27,1,0
675000,4,2,2760,12100,2,0,2760,47.6285,-122.058,2850,12410,38,0,0
165000,4,1,1220,7980,1,0,1220,47.4924,-122.237,1210,7920,70,0,0
260000,4,1,1220,7980,1,0,1220,47.4924,-122.237,1210,7920,71,0,0
196000,3,1,1220,6719,1,0,1220,47.4187,-122.329,1580,7200,62,0,0
515000,3,2,3020,12184,2,0,3020,47.744,-121.976,2980,10029,12,0,0
810000,4,3,3470,7396,2,3,2520,47.7146,-122.279,2360,10541,35,1,0
365650,4,2,2380,7700,2,0,2380,47.4391,-122.194,2100,7700,38,0,0
651000,3,3,2260,1834,2,0,1660,47.6111,-122.308,2260,1834,12,1,0
240000,2,1,720,6345,1,0,720,47.5201,-122.35,720,6345,71,0,0
299000,3,2,1730,6007,1,0,1730,47.3573,-122.2,2000,6245,10,0,0
768000,3,2,2660,10928,2,0,1830,47.5442,-122.141,2800,10025,26,1,0
397380,2,1,1030,5072,1,0,1030,47.6962,-122.294,1220,6781,90,0,1
476000,4,3,2890,6885,1,0,1590,47.6763,-122.282,2180,6885,69,1,1
315000,3,1,890,5200,1,0,890,47.559,-122.277,1420,6000,58,0,0
240000,3,2,1410,7290,1,0,940,47.5396,-122.274,1550,7375,34,1,0
325000,2,1,810,4080,1,0,810,47.5337,-122.379,1400,4080,73,0,0
160000,3,1,1370,8006,2,0,1370,47.258,-122.252,1530,8006,24,0,0
435000,3,2,2260,5100,2,0,2260,47.7341,-121.968,2260,5100,8,0,0
427500,3,1,1430,16200,1,0,1430,47.5223,-122.043,1690,13125,48,0,0
450000,5,2,2510,10240,1,0,1410,47.4732,-122.141,2170,10500,31,1,0
688000,3,1,1760,4880,1,3,1290,47.5334,-122.388,1840,4998,86,1,0
285000,4,1,1430,3600,1,0,980,47.5343,-122.355,1170,4000,68,1,0
530000,3,3,1510,1125,3,0,1510,47.6711,-122.39,1390,1174,8,0,0
195000,4,1,1320,7694,1,0,1320,47.4297,-122.325,1620,8468,87,0,1
250200,3,1,1180,7384,1,0,1180,47.3838,-122.287,1150,7455,55,0,0
1100000,3,2,1560,8570,1,0,1080,47.6155,-122.21,2660,9621,38,1,0
732500,3,2,2470,10321,2,0,2470,47.6694,-122.141,2450,8440,26,0,0
194250,3,2,2190,8834,1,0,1390,47.2633,-122.244,1490,8766,27,1,0
526000,4,2,1610,8000,1,0,1190,47.6301,-122.118,1560,7896,49,1,0
520000,4,2,2700,9882,2,0,2700,47.7671,-122.291,2250,10797,57,0,1
526000,3,1,1530,6125,1,0,1120,47.5687,-122.397,1360,6125,56,1,0
202000,2,1,920,7569,1,0,920,47.4951,-122.302,1280,7627,64,0,0
645500,4,2,2990,8622,2,0,2990,47.5394,-121.875,2980,8622,14,0,0
570000,1,1,720,7540,1,4,720,47.3509,-122.323,1120,9736,110,0,0
325000,3,2,1750,9000,1,0,1750,47.7489,-122.35,1830,8100,79,0,0
725000,2,1,2410,5930,2,0,1930,47.5657,-122.395,1540,5892,7,1,0
192000,3,1,1240,10361,1,0,1240,47.37,-122.151,1240,8834,27,0,0
560000,2,1,1010,9219,1,0,1010,47.6886,-122.202,1610,9219,54,0,0
283450,5,2,2770,6116,1,0,1490,47.4847,-122.291,1920,6486,35,1,0
863000,4,1,2800,5400,1,0,1400,47.6803,-122.313,1490,5400,90,1,1
815000,4,2,1400,4800,2,0,1400,47.6168,-122.298,1620,2595,28,0,0
245000,2,1,1020,7679,1,0,1020,47.4915,-122.188,1280,6497,73,0,0
1315000,4,3,2860,10292,1,0,2860,47.6286,-122.206,1840,10273,61,0,1
480000,3,2,2270,4488,2,0,2270,47.5329,-121.879,2360,4427,15,0,0
600000,4,2,2560,5593,2,0,2560,47.6886,-122.037,2800,5890,13,0,0
329950,2,1,900,5220,1,0,900,47.5105,-122.387,1480,6660,58,0,0
299500,4,2,2010,12085,2,0,2010,47.3406,-122.057,1910,12133,28,0,0
460000,3,2,1690,5131,1,0,1690,47.5234,-122.38,860,5137,73,0,1
515000,5,3,2310,5249,2,0,1560,47.5463,-122.272,1900,7296,15,1,0
405000,3,2,1520,1245,3,0,1520,47.6907,-122.34,1520,1470,10,0,0
483000,4,1,1220,3780,1,0,1220,47.6667,-122.36,1400,3185,87,0,0
377000,4,2,2170,11511,2,0,2170,47.3886,-122.188,1900,8961,23,0,0
568000,4,1,2790,17476,1,2,1450,47.4556,-122.369,2790,16401,58,1,0
355000,2,1,1760,4600,1,0,850,47.5654,-122.372,1150,4800,88,1,0
640000,4,1,2100,3000,1,0,1500,47.6721,-122.329,1690,4000,103,1,0
270000,4,1,1430,5909,1,0,1070,47.7623,-122.313,1460,8433,68,1,0
559950,5,3,2450,8193,2,0,2450,47.7721,-122.241,2310,8193,10,0,0
515000,4,3,1820,8261,1,0,1420,47.7197,-122.219,1920,7961,45,1,0
352000,4,1,1850,5712,1,0,1850,47.6966,-122.324,1510,6038,60,0,0
595888,3,1,1870,9000,1,0,1870,47.7203,-122.361,2030,8160,56,0,0
588000,4,2,2580,7344,2,0,2580,47.5647,-122.09,2390,7507,37,0,0
1050000,4,3,3680,8580,1,3,1840,47.5266,-122.387,2700,9100,56,1,0
260000,3,1,1750,7000,2,0,1750,47.3108,-122.346,1840,9305,31,0,0
1600000,4,3,3890,3600,2,0,2860,47.6342,-122.282,2460,6050,10,1,0
380000,2,1,1000,4800,1,0,1000,47.6926,-122.362,1000,4800,63,0,0
802000,2,2,2210,6327,1,0,2210,47.7114,-122.03,2170,6327,11,0,0
1325000,4,3,2850,4800,2,0,2700,47.6292,-122.312,2850,4800,109,1,0
710000,4,2,2460,3600,2,0,1640,47.6093,-122.297,1890,3600,108,1,1
707900,3,1,1750,5355,2,0,1750,47.6792,-122.31,2240,4590,85,0,0
179950,2,1,1100,7323,1,0,780,47.2874,-122.37,1410,7227,32,1,0
683000,4,2,2620,10489,2,0,2620,47.6732,-122.143,2430,7701,24,0,0
222400,3,2,1200,9566,1,0,1200,47.2649,-122.252,1590,9518,19,0,0
517000,2,1,1920,3408,1,0,960,47.6118,-122.299,1130,3408,102,1,0
410000,3,2,1690,5763,1,0,1180,47.7336,-122.202,1560,7518,29,1,0
480000,3,1,1680,2552,1,0,840,47.6848,-122.391,1220,3880,62,1,0
430000,3,1,3440,10428,1,0,3440,47.449,-122.128,2160,8400,41,0,0
439950,5,1,2190,7500,1,0,1290,47.7766,-122.355,1790,8820,36,1,0
797500,4,2,3270,8223,2,0,3270,47.6018,-122.073,3460,8872,17,0,0
379000,4,1,1280,5460,1,0,1080,47.5348,-122.268,1470,5934,94,1,0
575000,1,1,1310,8667,1,0,1310,47.6059,-122.313,1130,4800,96,0,0
247500,3,1,1660,11060,1,0,1110,47.3311,-122.326,1890,11060,53,1,0
385000,4,2,2700,37011,2,0,2700,47.3496,-122.088,2700,37457,30,0,0
423000,4,1,1940,6909,1,0,970,47.7108,-122.352,1460,6906,73,1,0
550000,3,1,1520,5618,1,0,1170,47.68,-122.284,1550,5618,61,1,0
415000,4,1,1620,4329,1,0,1620,47.5728,-122.388,1220,5520,87,0,0
693000,3,2,2090,45535,1,2,1280,47.5538,-122.191,3090,12889,62,1,0
543000,2,1,1070,4700,1,0,1070,47.6887,-122.368,1370,4700,105,0,0
465000,5,1,2000,10246,1,2,1200,47.5084,-122.246,2340,9030,62,1,0
280000,3,2,1020,2217,2,0,720,47.5343,-122.348,1060,1524,11,1,0
1388000,3,1,2400,6653,3,2,2400,47.6019,-122.29,1910,6653,22,0,0
665000,6,3,2480,9720,2,0,2480,47.6127,-122.145,2480,9200,43,0,0
237950,3,1,1310,7314,1,0,1310,47.2888,-122.221,1010,7314,55,0,0
440000,4,2,2420,10200,1,0,1220,47.72,-122.236,2240,9750,53,1,0
618000,2,1,1890,4700,1,0,1030,47.6747,-122.391,2150,4700,87,1,0
572000,3,2,1860,4000,1,0,1020,47.5539,-122.267,1180,4000,94,1,0
725000,3,1,2500,4774,1,2,1450,47.6567,-122.358,1300,4000,74,1,0
454000,3,1,1970,22144,1,0,1970,47.5234,-121.841,1970,13500,44,0,0
535000,4,1,1660,10656,1,0,1180,47.5391,-122.385,1120,8816,95,1,0
249000,3,2,1850,7200,1,0,1500,47.3063,-122.384,2140,7500,35,1,0
395000,4,2,1970,37026,1,0,1970,47.4375,-122.446,1970,51836,53,0,0
690000,3,2,1890,6620,1,3,1890,47.7016,-122.274,2590,7188,60,0,0
526500,3,1,1310,7236,1,0,1170,47.6944,-122.333,1680,8431,86,1,0
325000,4,1,1870,7220,2,0,1870,47.77,-122.319,1550,7592,58,0,0
495000,3,3,1520,4080,2,0,1520,47.572,-122.29,1320,4080,67,0,0
825000,5,3,3070,8474,2,0,3070,47.6852,-122.184,3070,8527,3,0,0
383000,3,1,1400,14850,1,0,1400,47.4471,-122.464,1350,14850,104,0,0
320000,3,1,1960,11931,1,0,980,47.5432,-122.272,1460,4498,61,1,0
275000,3,2,2030,6326,2,0,2030,47.3491,-122.029,1810,6825,21,0,0
1150000,2,2,2320,9300,1,4,1920,47.681,-122.273,2790,9300,77,1,0
455000,3,1,1760,11371,1,0,1760,47.7616,-122.273,2220,19884,55,0,0
262000,5,1,1870,7800,1,0,1580,47.5127,-122.321,1740,7808,52,1,0
390000,4,1,1280,4840,1,0,940,47.5477,-122.395,1360,4840,64,1,0
300000,3,2,1730,10030,1,0,1730,47.3108,-122.345,2090,8823,29,0,0
746300,3,1,2060,5721,1,2,1140,47.5268,-122.388,2060,8124,50,1,0
267000,3,1,1030,8223,1,0,1030,47.4282,-122.331,1460,9463,62,0,0
525000,3,2,1720,7950,1,0,1720,47.7178,-122.168,1790,7030,43,0,0
570000,3,1,1210,7350,1,0,1210,47.7,-122.172,1610,7313,38,0,0
360000,4,2,2620,8100,1,0,1550,47.4564,-122.351,1650,8100,50,1,0
1052000,3,1,1860,44431,1,0,1860,47.6057,-122.038,2000,44431,68,0,0
699950,3,2,2510,4106,2,0,2510,47.5494,-121.994,2470,4106,11,0,0
625000,4,1,2410,6770,1,0,1220,47.6946,-122.336,1440,6770,90,1,0
464050,2,1,780,2750,1,0,780,47.5842,-122.388,1320,4440,86,0,0
470000,5,2,2210,9655,1,0,1460,47.7698,-122.222,2080,8633,38,1,0
330000,4,2,1590,9100,1,0,1040,47.4465,-122.156,1670,9100,47,1,1
537000,4,1,2230,7957,1,0,2230,47.5859,-122.122,2230,8040,47,0,0
250000,3,2,1560,32137,1,0,910,47.3197,-122.117,1470,29150,39,1,0
835000,4,2,2950,48351,2,0,2950,47.5938,-122.048,2870,34417,29,0,0
770000,4,1,1480,3750,1,0,1480,47.6737,-122.354,1570,3750,103,0,0
650000,4,2,2850,4497,1,1,1730,47.5876,-122.292,2450,6000,104,1,0
335000,3,1,2390,30409,1,0,1560,47.4789,-122.296,1750,13500,61,1,0
350000,3,1,1740,29597,1,0,1740,47.481,-122.115,1560,20741,49,0,0
415000,5,2,2060,8906,1,0,1220,47.5358,-122.289,1840,8906,36,1,0
788000,4,2,2680,8778,2,0,2680,47.5516,-122.161,2680,10020,37,0,0
640000,4,2,3150,7379,1,0,2430,47.6968,-122.3,1990,7379,99,1,0
388000,4,2,2440,7155,2,0,2440,47.4501,-122.126,2450,8109,21,0,0
360000,6,1,2230,10080,1,0,1390,47.7089,-122.201,2110,8475,45,1,0
692500,6,1,2230,10080,1,0,1390,47.7089,-122.201,2110,8475,46,1,0
425000,4,1,1600,6180,1,0,1600,47.5681,-122.285,1410,6180,68,0,0
645000,4,1,1600,6180,1,0,1600,47.5681,-122.285,1410,6180,69,0,0
340000,3,1,1580,8308,1,0,1580,47.5075,-122.379,1200,8308,67,0,0
713000,4,3,2840,54400,1,0,2840,47.6707,-122.045,2550,43560,31,0,0
430000,3,2,2550,11160,2,0,2550,47.7351,-122.323,1020,7440,20,0,0
280000,3,2,1700,7210,1,0,1250,47.3546,-122.318,2070,7300,41,1,0
215000,3,2,1470,2052,1,0,1470,47.3084,-122.331,1390,2052,29,0,0
306000,3,2,1680,11193,2,0,1680,47.4482,-122.125,2080,8084,30,0,0
299900,3,1,1110,8593,1,0,1110,47.7595,-122.309,1780,8593,35,0,0
534000,5,1,2120,8625,1,0,1200,47.6118,-122.131,1930,8625,55,1,0
1160000,3,2,2380,5572,2,4,1930,47.6626,-122.271,3370,5500,75,1,0
1165000,3,2,2670,5000,2,3,2000,47.5855,-122.292,2320,5000,72,1,1
199990,2,1,890,6430,1,0,890,47.2003,-121.996,1460,6430,79,0,1
946000,4,3,3140,9058,1,0,2140,47.5462,-122.154,2760,10018,25,1,0
295000,4,1,1260,7800,1,0,1260,47.7334,-122.307,1639,7492,68,0,1
475000,2,1,920,5157,1,0,920,47.5499,-122.269,1700,5150,106,0,0
1225000,4,2,3120,49456,2,4,2590,47.3535,-122.323,2030,32181,40,1,1
183500,3,1,1010,7520,1,0,1010,47.2699,-122.255,1370,8469,40,0,0
450000,2,1,1010,3627,1,2,1010,47.5873,-122.294,1630,4040,91,0,0
180000,3,1,1020,5500,1,0,1020,47.5502,-122.286,1160,5500,54,0,0
230000,2,0,900,3527,1,0,900,47.5083,-122.336,1220,4080,76,0,0
192500,3,1,1100,9750,1,0,1100,47.3248,-122.345,1190,9750,48,0,0
309000,3,2,1990,3614,2,0,1990,47.36,-122.039,1980,3800,9,0,0
759000,3,1,1980,5800,1,0,1520,47.6499,-122.413,2280,5800,65,1,0
462000,5,1,1250,10530,1,0,1250,47.6101,-122.138,1560,8190,48,0,0
229000,4,1,1820,22814,1,0,1820,47.7321,-122.296,1770,9150,94,0,0
399950,2,2,1140,1184,2,0,1010,47.659,-122.346,1140,1339,15,1,0
325000,5,2,1730,10532,1,0,1730,47.5076,-122.178,1940,8501,72,0,0
512000,2,2,1170,1313,3,0,1170,47.6712,-122.378,1310,1304,7,0,0
410000,5,2,2910,5802,2,0,2910,47.3591,-122.036,2910,5000,8,0,0
210000,2,1,970,5500,1,0,970,47.556,-122.291,1180,6000,58,0,0
325000,4,2,2130,8499,1,0,1600,47.3657,-122.21,1890,11368,39,1,0
685000,3,2,2520,10175,1,0,1630,47.5652,-122.089,2220,8388,36,1,0
488000,2,2,1360,4688,1,0,780,47.6874,-122.315,1340,4750,70,1,0
247500,3,2,1620,6000,1,0,1280,47.2835,-122.2,1710,6318,17,1,0
489000,4,2,2120,11479,1,0,1060,47.7084,-122.303,1540,11000,74,1,0
725000,4,1,2700,6000,1,0,1450,47.6539,-122.395,2080,6000,61,1,0
199950,3,1,1370,10317,1,0,1370,47.4731,-122.298,1370,9884,57,0,0
670000,5,3,2520,13001,2,1,2010,47.6385,-122.114,2170,8215,42,1,0
275000,3,2,1540,10410,1,0,1540,47.3662,-122.315,1590,7725,47,0,0
1000000,3,1,2610,6360,2,2,2130,47.6287,-122.351,3010,6000,91,1,0
255000,3,2,1490,8371,1,0,1490,47.3962,-122.189,1350,7846,30,0,0
465000,3,1,2760,9137,1,0,1380,47.6079,-122.132,1980,9137,54,1,0
259000,3,1,1260,3604,1,0,1260,47.3612,-122.103,1430,3767,3,0,0
695000,3,3,2630,4713,2,2,2030,47.5473,-122.016,2450,4187,6,1,0
505000,3,1,1800,7210,1,0,1370,47.7346,-122.17,1820,8100,39,1,0
631500,2,1,1130,2640,1,0,1130,47.6438,-122.357,1680,3200,87,0,0
630500,3,1,1180,3600,1,0,1180,47.6337,-122.28,1900,3600,88,0,0
999000,4,2,2800,19168,2,0,2800,47.5911,-122.037,2010,16020,22,0,0
740000,3,1,1830,4000,1,0,1350,47.6453,-122.371,1570,3672,104,1,0
650000,3,2,2220,6380,1,0,1660,47.6974,-122.313,950,6380,83,1,0
554000,2,2,1870,5580,1,0,1870,47.7101,-122.031,1670,4500,10,0,0
529941,3,2,1660,10000,1,0,1010,47.5852,-122.174,2020,9720,54,1,0
310000,3,1,1330,3740,1,0,1330,47.5502,-122.274,1330,5053,111,0,0
389000,3,1,1330,3740,1,0,1330,47.5502,-122.274,1330,5053,112,0,0
731781,3,3,2630,4972,2,0,2630,47.693,-122.133,2880,4972,8,0,0
502501,2,1,1100,4750,1,0,1100,47.5772,-122.381,1830,4750,69,0,0
443000,3,1,1810,7950,1,0,1810,47.6236,-122.117,1680,7725,46,0,0
607000,3,2,2060,4080,1,0,1060,47.574,-122.289,1400,4080,93,1,0
